Time [s],Channel 5,Channel 6
13104.471436626,0,1
13104.473849642,0,0
13104.941443516,0,1
13104.943856532,0,0
13105.411450324,0,1
13105.413863342,0,0
13105.881457150,0,1
13105.883870418,0,0
13106.351464086,0,1
13106.353877102,0,0
13106.821470988,0,1
13106.823884006,0,0
13107.291477784,0,1
13107.293891052,0,0
13107.761484698,0,1
13107.763897966,0,0
13108.231491538,0,1
13108.233904554,0,0
13108.701498422,0,1
13108.703911438,0,0
13109.171505266,0,1
13109.173918532,0,0
13109.641512140,0,1
13109.642781786,1,1
13109.645413804,0,1
13109.645449406,0,0
13110.111518968,0,1
13110.113931986,0,0
13110.581525830,0,1
13110.583938846,0,0
13111.051532720,0,1
13111.053945736,0,0
13111.521539556,0,1
13111.523952822,0,0
13111.991546446,0,1
13111.993959714,0,0
13112.461553326,0,1
13112.463966342,0,0
13112.931560174,0,1
13112.933973190,0,0
13113.401567060,0,1
13113.403980326,0,0
13113.871573904,0,1
13113.873987170,0,0
13114.341580784,0,1
13114.343993802,0,0
13114.811587642,0,1
13114.814000908,0,0
13115.281594540,0,1
13115.284007806,0,0
13115.751601382,0,1
13115.754014398,0,0
13116.221608212,0,1
13116.224021228,0,0
13116.691615046,0,1
13116.694028312,0,0
13117.161621980,0,1
13117.164035248,0,0
13117.631628818,0,1
13117.634041834,0,0
13118.101635712,0,1
13118.104048728,0,0
13118.571642570,0,1
13118.574055836,0,0
13119.041649478,0,1
13119.044062494,0,0
13119.511656316,0,1
13119.512926062,1,1
13119.515558180,0,1
13119.515593830,0,0
13119.981663264,0,1
13119.984076530,0,0
13120.451670164,0,1
13120.454083430,0,0
13120.921677070,0,1
13120.924090088,0,0
13121.391683930,0,1
13121.394096948,0,0
13121.861690766,0,1
13121.864104032,0,0
13122.331697612,0,1
13122.334110628,0,0
13122.801704522,0,1
13122.804117538,0,0
13123.271711424,0,1
13123.274124440,0,0
13123.741718222,0,1
13123.744131488,0,0
13124.211725152,0,1
13124.214138418,0,0
13124.681732032,0,1
13124.684145048,0,0
13125.151738880,0,1
13125.154151896,0,0
13125.621745706,0,1
13125.624158972,0,0
13126.091752632,0,1
13126.094165898,0,0
13126.561759490,0,1
13126.564172508,0,0
13127.031766356,0,1
13127.034179622,0,0
13127.501773242,0,1
13127.504186510,0,0
13127.971780068,0,1
13127.974193084,0,0
13128.441786938,0,1
13128.444199956,0,0
13128.911793824,0,1
13128.914206842,0,0
13129.381800698,0,1
13129.383070282,1,1
13129.385701884,0,1
13129.385737964,0,0
13129.851807476,0,1
13129.854220744,0,0
13130.321814358,0,1
13130.324227374,0,0
13130.791821278,0,1
13130.794234296,0,0
13131.261828052,0,1
13131.264241318,0,0
13131.731834984,0,1
13131.734248250,0,0
13132.201841822,0,1
13132.204254838,0,0
13132.671848756,0,1
13132.674261772,0,0
13133.141855582,0,1
13133.144268848,0,0
13133.611862466,0,1
13133.614275734,0,0
13134.081869296,0,1
13134.084282312,0,0
13134.551876188,0,1
13134.554289454,0,0
13135.021883078,0,1
13135.024296344,0,0
13135.491889954,0,1
13135.494302970,0,0
13135.961896794,0,1
13135.964309810,0,0
13136.431903738,0,1
13136.434316754,0,0
13136.901910564,0,1
13136.904323830,0,0
13137.371917410,0,1
13137.374330426,0,0
13137.841924342,0,1
13137.844337360,0,0
13138.311931116,0,1
13138.314344382,0,0
13138.781938038,0,1
13138.784351304,0,0
13139.251944912,0,1
13139.254357928,0,0
13139.721951764,0,1
13139.723221394,1,1
13139.725853306,0,1
13139.725889030,0,0
13140.191958562,0,1
13140.194371828,0,0
13140.661965498,0,1
13140.664378764,0,0
13141.131972366,0,1
13141.134385382,0,0
13141.601979250,0,1
13141.604392266,0,0
13142.071986076,0,1
13142.074399342,0,0
13142.541992946,0,1
13142.544405964,0,0
13143.011999860,0,1
13143.014412878,0,0
13143.482006690,0,1
13143.484419956,0,0
13143.952013566,0,1
13143.954426832,0,0
13144.422020446,0,1
13144.424433462,0,0
13144.892027314,0,1
13144.894440330,0,0
13145.362034210,0,1
13145.364447226,0,0
13145.832041012,0,1
13145.834454280,0,0
13146.302047888,0,1
13146.304461154,0,0
13146.772054836,0,1
13146.774467852,0,0
13147.242061612,0,1
13147.244474880,0,0
13147.712068520,0,1
13147.714481786,0,0
13148.182075400,0,1
13148.184488416,0,0
13148.652082292,0,1
13148.654495308,0,0
13149.122089114,0,1
13149.124502380,0,0
13149.592096024,0,1
13149.593365574,1,1
13149.595997306,0,1
13149.596033040,0,0
13150.062102824,0,1
13150.064516090,0,0
13150.532109690,0,1
13150.534522706,0,0
13151.002116630,0,1
13151.004529646,0,0
13151.472123380,0,1
13151.474536646,0,0
13151.942130268,0,1
13151.944543536,0,0
13152.412137188,0,1
13152.414550206,0,0
13152.882144010,0,1
13152.884557026,0,0
13153.352150906,0,1
13153.354564174,0,0
13153.822157738,0,1
13153.824571004,0,0
13154.292164634,0,1
13154.294577650,0,0
13154.762171460,0,1
13154.764584726,0,0
13155.232178376,0,1
13155.234591644,0,0
13155.702185250,0,1
13155.704598268,0,0
13156.172192098,0,1
13156.174605116,0,0
13156.642198912,0,1
13156.644612180,0,0
13157.112205830,0,1
13157.114619096,0,0
13157.582212670,0,1
13157.584625686,0,0
13158.052219568,0,1
13158.054632584,0,0
13158.522226428,0,1
13158.524639694,0,0
13158.992233312,0,1
13158.994646328,0,0
13159.462240222,0,1
13159.463509820,1,1
13159.466141426,0,1
13159.466177488,0,0
13159.932247016,0,1
13159.934660282,0,0
13160.402253892,0,1
13160.404667158,0,0
