Time [s],Channel 5,Channel 6
61165.357338940,0,1
61165.359751956,0,0
61166.367353084,0,1
61166.369766100,0,0
61167.377367300,0,1
61167.379780566,0,0
61168.387381466,0,1
61168.389794732,0,0
61169.397395602,0,1
61169.399808868,0,0
61170.407409764,0,1
61170.409823030,0,0
61171.417423954,0,1
61171.418693690,1,1
61171.421324844,0,1
61171.421361468,0,0
61172.427438298,0,1
61172.429851314,0,0
61173.437452462,0,1
61173.439865478,0,0
61174.447466618,0,1
61174.449879636,0,0
61175.457480754,0,1
61175.459893770,0,0
61176.467495014,0,1
61176.469908030,0,0
61177.477509152,0,1
61177.479922168,0,0
61178.487523362,0,1
61178.489936378,0,0
61179.497537536,0,1
61179.499950552,0,0
61180.507551670,0,1
61180.509964686,0,0
61181.517565862,0,1
61181.518835482,1,1
61181.521467026,0,1
61181.521503126,0,0
61182.527580006,0,1
61182.529993022,0,0
61183.537594184,0,1
61183.540007200,0,0
61184.547608368,0,1
61184.550021384,0,0
61185.557622526,0,1
61185.560035542,0,0
61186.567636694,0,1
61186.570049710,0,0
61187.577650844,0,1
61187.580064110,0,0
61188.587665060,0,1
61188.590078326,0,0
61189.597679218,0,1
61189.600092484,0,0
61190.607693402,0,1
61190.610106668,0,0
61191.617707562,0,1
61191.618977290,1,1
61191.621609142,0,1
61191.621645076,0,0
61192.627721864,0,1
61192.630134880,0,0
61193.637736042,0,1
61193.640149058,0,0
61194.647750182,0,1
61194.650163198,0,0
61195.657764330,0,1
61195.660177346,0,0
61196.667778556,0,1
61196.670191822,0,0
61197.677792690,0,1
61197.680205956,0,0
61198.687806902,0,1
61198.690220168,0,0
61199.697821062,0,1
61199.700234328,0,0
61200.707835186,0,1
61200.710248452,0,0
61201.717849464,0,1
61201.719119042,1,1
61201.721750756,0,1
61201.721786728,0,0
61202.727863630,0,1
61202.730276646,0,0
61203.737877768,0,1
61203.740290784,0,0
61204.747891948,0,1
61204.750304966,0,0
61205.757906122,0,1
61205.760319136,0,0
61206.767920326,0,1
61206.770333342,0,0
61207.777934480,0,1
61207.780347496,0,0
61208.787948680,0,1
61208.790361946,0,0
61209.797962794,0,1
61209.800376062,0,0
61210.807977014,0,1
61210.809246650,1,1
61210.811878014,0,1
61210.811914278,0,0
61211.817991172,0,1
61211.820404190,0,0
61212.828005334,0,1
61212.830418350,0,0
61213.838019550,0,1
61213.840432566,0,0
61214.848033748,0,1
61214.850446764,0,0
61215.858047872,0,1
61215.860460888,0,0
61216.868061990,0,1
61216.870475006,0,0
61217.878076240,0,1
61217.880489256,0,0
61218.888090422,0,1
61218.890503688,0,0
61219.898104564,0,1
61219.900517832,0,0
61220.908118738,0,1
61220.909388428,1,1
61220.912020076,0,1
61220.912056002,0,0
61221.918133012,0,1
61221.920546030,0,0
61222.928147250,0,1
61222.930560266,0,0
61223.938161382,0,1
61223.940574398,0,0
61224.948175508,0,1
61224.950588524,0,0
61225.958189692,0,1
61225.960602958,0,0
61226.968203894,0,1
61226.970617160,0,0
61227.978218050,0,1
61227.980631316,0,0
61228.988232248,0,1
61228.990645514,0,0
61229.998246414,0,1
61230.000659680,0,0
61231.008260622,0,1
61231.009530128,1,1
61231.012161830,0,1
61231.012197638,0,0
61232.018274686,0,1
61232.020687702,0,0
61233.028288854,0,1
61233.030701870,0,0
61234.038303028,0,1
61234.040716044,0,0
61235.048317182,0,1
61235.050730198,0,0
61236.058331380,0,1
61236.060744396,0,0
61237.068345532,0,1
61237.070758548,0,0
61238.078359690,0,1
61238.080772956,0,0
61239.088373878,0,1
61239.090787144,0,0
61240.098388046,0,1
61240.100801312,0,0
61241.108402204,0,1
61241.109671982,1,1
61241.112303986,0,1
61241.112339718,0,0
61242.118416510,0,1
