time_s,node,asn,src,err_ns
5008.6312440090005,leaf,500550,frame,-16000
5016.621320159001,leaf,501349,frame,16000
5025.08138202,leaf,502195,frame,-16000
5034.481440807,leaf,503135,frame,0
5043.881511051,leaf,504075,frame,0
5052.341587205,leaf,504921,frame,0
5060.330686438,leaf,505720,frame,0
5068.790749424999,leaf,506566,frame,0
5078.660760382,leaf,507553,frame,0
5087.591031747999,leaf,508446,frame,0
5096.991023034,leaf,509386,frame,0
5104.981024226,leaf,510185,frame,16000
5112.971027792,leaf,510984,frame,-16000
5120.491087604,leaf,511736,frame,0
5129.421152512,leaf,512629,frame,16000
5137.881247499,leaf,513475,frame,-16000
5146.811334156,leaf,514368,frame,16000
5155.2713642260005,leaf,515214,frame,-16000
5163.731432963,leaf,516060,frame,0
5173.601490628001,leaf,517047,frame,0
5183.001576456,leaf,517987,frame,0
5191.931641739,leaf,518880,frame,0
5201.3317659,leaf,519820,frame,0
5210.2617837239995,leaf,520713,frame,16000
5220.153915259,leaf,521700,frame,-16000
5230.000928388,leaf,522687,frame,0
5238.931054129,leaf,523580,frame,16000
5248.801161628,leaf,524567,frame,-16000
5257.731131119,leaf,525460,frame,0
5267.6012197420005,leaf,526447,frame,16000
5275.591263475,leaf,527246,frame,-16000
5284.521327133,leaf,528139,frame,16000
5293.451397582,leaf,529032,frame,-16000
5302.381462239,leaf,529925,frame,16000
5310.841540476,leaf,530771,frame,-16000
5320.711631766,leaf,531758,frame,0
5330.5816983899995,leaf,532745,frame,0
5338.101733702,leaf,533497,frame,0
5347.031817443,leaf,534390,frame,0
5355.49188318,leaf,535236,frame,0
5364.890999466,leaf,536176,frame,0
5372.881026449,leaf,536975,frame,16000
5380.871116182,leaf,537774,frame,-16000
5390.741152973,leaf,538761,frame,0
5399.671224504999,leaf,539654,frame,0
5409.071332583,leaf,540594,frame,0
5416.5913262290005,leaf,541346,frame,0
5425.521407663,leaf,542239,frame,0
5434.451506508,leaf,543132,frame,0
5444.321540772,leaf,544119,frame,0
5452.311600408,leaf,544918,frame,0
5461.241670212,leaf,545811,frame,16000
5469.231725181,leaf,546610,frame,-16000
5477.221793609,leaf,547409,frame,0
5485.681839745,leaf,548255,frame,0
5495.081939341,leaf,549195,frame,0
