Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
8292.106217396,1,1,0,0,1,0,0
8292.106347020,1,1,0,1,1,0,0
8293.065792468,0,1,0,1,1,0,0
8293.066136844,0,0,0,1,1,0,0
8293.066221596,0,0,0,1,0,0,0
8293.066351216,0,0,0,0,0,0,0
8293.115780888,1,0,0,0,0,0,0
8293.116125576,1,1,0,0,0,0,0
8293.116221764,1,1,0,0,1,0,0
8293.116351388,1,1,0,1,1,0,0
8294.075786340,0,1,0,1,1,0,0
8294.076130624,0,0,0,1,1,0,0
8294.076225940,0,0,0,1,0,0,0
8294.076355560,0,0,0,0,0,0,0
8294.125774796,1,0,0,0,0,0,0
8294.126119544,1,1,0,0,0,0,0
8294.126226108,1,1,0,0,1,0,0
8294.126355732,1,1,0,1,1,0,0
8295.085780140,0,1,0,1,1,0,0
8295.086124920,0,0,0,1,1,0,0
8295.086230240,0,0,0,1,0,0,0
8295.086359860,0,0,0,0,0,0,0
8295.135799176,1,0,0,0,0,0,0
8295.136143644,1,1,0,0,0,0,0
8295.136230456,1,1,0,0,1,0,0
8295.136360084,1,1,0,1,1,0,0
8296.095804516,0,1,0,1,1,0,0
8296.096148952,0,0,0,1,1,0,0
8296.096234644,0,0,0,1,0,0,0
8296.096364264,0,0,0,0,0,0,0
8296.145792996,1,0,0,0,0,0,0
8296.146137340,1,1,0,0,0,0,0
8296.146234904,1,1,0,0,1,0,0
8296.146364528,1,1,0,1,1,0,0
8297.105798332,0,1,0,1,1,0,0
8297.106142960,0,0,0,1,1,0,0
8297.106239024,0,0,0,1,0,0,0
8297.106368644,0,0,0,0,0,0,0
8297.136865704,1,0,0,0,0,0,0
8297.137210204,1,1,0,0,0,0,0
8297.137450204,1,1,1,0,0,0,0
8297.137466204,1,1,1,0,1,0,0
8297.137638392,1,1,1,0,1,0,1
8297.138378404,1,1,1,0,1,0,0
8297.138396760,1,1,1,0,1,1,0
8297.138907280,1,1,1,0,0,1,0
8297.139036884,1,1,1,1,0,1,0
8297.139449380,1,1,1,1,0,1,1
8297.140057520,1,1,1,1,0,0,1
8297.140057580,1,1,1,1,0,0,0
8297.155786868,0,1,1,1,0,0,0
8297.156131120,0,0,1,1,0,0,0
8297.156239228,0,0,1,1,1,0,0
8297.156368872,0,0,1,0,1,0,0
8298.115792204,1,0,1,0,1,0,0
8298.116136736,1,1,1,0,1,0,0
8298.116243384,1,1,1,0,0,0,0
8298.116372984,1,1,1,1,0,0,0
8298.165811228,0,1,1,1,0,0,0
8298.166155540,0,0,1,1,0,0,0
8298.166243584,0,0,1,1,1,0,0
8298.166373228,0,0,1,0,1,0,0
8299.125816600,1,0,1,0,1,0,0
8299.126161132,1,1,1,0,1,0,0
8299.126247780,1,1,1,0,0,0,0
8299.126377380,1,1,1,1,0,0,0
8299.127690248,1,1,1,1,0,0,1
8299.130314232,1,1,1,1,0,1,1
8299.130314312,1,1,1,1,0,1,0
8299.175805080,0,1,1,1,0,1,0
8299.176149704,0,0,1,1,0,1,0
8299.176248064,0,0,1,1,1,1,0
8299.176377704,0,0,1,0,1,1,0
8300.135810392,1,0,1,0,1,1,0
8300.136154828,1,1,1,0,1,1,0
8300.136252228,1,1,1,0,0,1,0
8300.136381828,1,1,1,1,0,1,0
8300.185798904,0,1,1,1,0,1,0
8300.186143252,0,0,1,1,0,1,0
8300.186252420,0,0,1,1,1,1,0
8300.186382064,0,0,1,0,1,1,0
8301.145804256,1,0,1,0,1,1,0
8301.146149192,1,1,1,0,1,1,0
8301.146256528,1,1,1,0,0,1,0
8301.146386132,1,1,1,1,0,1,0
8301.195823292,0,1,1,1,0,1,0
8301.196167792,0,0,1,1,0,1,0
8301.196256776,0,0,1,1,1,1,0
8301.196386416,0,0,1,0,1,1,0
8302.155828648,1,0,1,0,1,1,0
8302.156173556,1,1,1,0,1,1,0
8302.156260952,1,1,1,0,0,1,0
8302.156390556,1,1,1,1,0,1,0
8302.205817140,0,1,1,1,0,1,0
8302.206161452,0,0,1,1,0,1,0
8302.206261124,0,0,1,1,1,1,0
8302.206390764,0,0,1,0,1,1,0
8303.165822468,1,0,1,0,1,1,0
8303.166167032,1,1,1,0,1,1,0
8303.166265304,1,1,1,0,0,1,0
8303.166394904,1,1,1,1,0,1,0
8303.215810988,0,1,1,1,0,1,0
8303.216155584,0,0,1,1,0,1,0
8303.216265440,0,0,1,1,1,1,0
8303.216395084,0,0,1,0,1,1,0
8304.175816284,1,0,1,0,1,1,0
8304.176161096,1,1,1,0,1,1,0
8304.176269680,1,1,1,0,0,1,0
8304.176399284,1,1,1,1,0,1,0
