Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
2914.640757576,1,1,0,1,1,0,0
2915.600183772,0,1,0,1,1,0,0
2915.600528368,0,0,0,1,1,0,0
2915.600632376,0,0,0,1,0,0,0
2915.600761992,0,0,0,0,0,0,0
2915.650202788,1,0,0,0,0,0,0
2915.650547444,1,1,0,0,0,0,0
2915.650632444,1,1,0,0,1,0,0
2915.650762068,1,1,0,1,1,0,0
2916.610208332,0,1,0,1,1,0,0
2916.610552896,0,0,0,1,1,0,0
2916.610636840,0,0,0,1,0,0,0
2916.610766460,0,0,0,0,0,0,0
2916.660196784,1,0,0,0,0,0,0
2916.660541504,1,1,0,0,0,0,0
2916.660637064,1,1,0,0,1,0,0
2916.660766692,1,1,0,1,1,0,0
2917.620202276,0,1,0,1,1,0,0
2917.620546904,0,0,0,1,1,0,0
2917.620641408,0,0,0,1,0,0,0
2917.620771028,0,0,0,0,0,0,0
2917.670190800,1,0,0,0,0,0,0
2917.670535740,1,1,0,0,0,0,0
2917.670641552,1,1,0,0,1,0,0
2917.670771176,1,1,0,1,1,0,0
2918.630196312,0,1,0,1,1,0,0
2918.630541092,0,0,0,1,1,0,0
2918.630645912,0,0,0,1,0,0,0
2918.630775532,0,0,0,0,0,0,0
2918.661294156,1,0,0,0,0,0,0
2918.661638688,1,1,0,0,0,0,0
2918.661857124,1,1,1,0,0,0,0
2918.661873124,1,1,1,0,1,0,0
2918.662045312,1,1,1,0,1,0,1
2918.662785324,1,1,1,0,1,0,0
2918.662803680,1,1,1,0,1,1,0
2918.663314140,1,1,1,0,0,1,0
2918.663443740,1,1,1,1,0,1,0
2918.663856364,1,1,1,1,0,1,1
2918.664464376,1,1,1,1,0,0,1
2918.664464440,1,1,1,1,0,0,0
2918.680215356,0,1,1,1,0,0,0
2918.680560200,0,0,1,1,0,0,0
2918.680646120,0,0,1,1,1,0,0
2918.680775760,0,0,1,0,1,0,0
2919.640220872,1,0,1,0,1,0,0
2919.640565808,1,1,1,0,1,0,0
2919.640650396,1,1,1,0,0,0,0
2919.640779996,1,1,1,1,0,0,0
2919.690209396,0,1,1,1,0,0,0
2919.690553960,0,0,1,1,0,0,0
2919.690650632,0,0,1,1,1,0,0
2919.690780272,0,0,1,0,1,0,0
2920.650214852,1,0,1,0,1,0,0
2920.650559320,1,1,1,0,1,0,0
2920.650655032,1,1,1,0,0,0,0
2920.650784632,1,1,1,1,0,0,0
2920.700203416,0,1,1,1,0,0,0
2920.700548136,0,0,1,1,0,0,0
2920.700655184,0,0,1,1,1,0,0
2920.700784824,0,0,1,0,1,0,0
2921.660208928,1,0,1,0,1,0,0
2921.660553520,1,1,1,0,1,0,0
2921.660659544,1,1,1,0,0,0,0
2921.660789148,1,1,1,1,0,0,0
2921.662102012,1,1,1,1,0,0,1
2921.664725996,1,1,1,1,0,1,1
2921.664726076,1,1,1,1,0,1,0
2921.710227976,0,1,1,1,0,1,0
2921.710572512,0,0,1,1,0,1,0
2921.710659804,0,0,1,1,1,1,0
2921.710789448,0,0,1,0,1,1,0
2922.670233448,1,0,1,0,1,1,0
2922.670577824,1,1,1,0,1,1,0
2922.670664160,1,1,1,0,0,1,0
2922.670793760,1,1,1,1,0,1,0
2922.720221976,0,1,1,1,0,1,0
2922.720566448,0,0,1,1,0,1,0
2922.720664368,0,0,1,1,1,1,0
2922.720794012,0,0,1,0,1,1,0
2923.680227460,1,0,1,0,1,1,0
2923.680572148,1,1,1,0,1,1,0
2923.680668732,1,1,1,0,0,1,0
2923.680798336,1,1,1,1,0,1,0
2923.730216008,0,1,1,1,0,1,0
2923.730560636,0,0,1,1,0,1,0
2923.730668868,0,0,1,1,1,1,0
2923.730798508,0,0,1,0,1,1,0
2924.690221484,1,0,1,0,1,1,0
2924.690565952,1,1,1,0,1,1,0
2924.690673224,1,1,1,0,0,1,0
2924.690802828,1,1,1,1,0,1,0
2924.740240472,0,1,1,1,0,1,0
2924.740585284,0,0,1,1,0,1,0
2924.740673456,0,0,1,1,1,1,0
2924.740803100,0,0,1,0,1,1,0
2925.700246000,1,0,1,0,1,1,0
2925.700590344,1,1,1,0,1,1,0
2925.700677744,1,1,1,0,0,1,0
2925.700807344,1,1,1,1,0,1,0
2925.750234548,0,1,1,1,0,1,0
2925.750579080,0,0,1,1,0,1,0
2925.750677940,0,0,1,1,1,1,0
2925.750807580,0,0,1,0,1,1,0
2926.710239964,1,0,1,0,1,1,0
2926.710584840,1,1,1,0,1,1,0
2926.710682364,1,1,1,0,0,1,0
2926.710811964,1,1,1,1,0,1,0
2926.760228564,0,1,1,1,0,1,0
2926.760573440,0,0,1,1,0,1,0
2926.760682548,0,0,1,1,1,1,0
2926.760812192,0,0,1,0,1,1,0
2927.720234036,1,0,1,0,1,1,0
2927.720578568,1,1,1,0,1,1,0
2927.720686840,1,1,1,0,0,1,0
2927.720816444,1,1,1,1,0,1,0
2927.770253088,0,1,1,1,0,1,0
2927.770597524,0,0,1,1,0,1,0
2927.770687072,0,0,1,1,1,1,0
