Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
2899.976907652,1,0,0,1,0,0,0
2899.977010512,1,0,0,1,1,0,0
2899.977140152,1,0,0,0,1,0,0
2900.956588532,0,0,0,0,1,0,0
2900.956933204,0,1,0,0,1,0,0
2900.957025040,0,1,0,0,0,0,0
2900.957154640,0,1,0,1,0,0,0
2900.986587696,1,1,0,1,0,0,0
2900.986932496,1,0,0,1,0,0,0
2900.987025480,1,0,0,1,1,0,0
2900.987155120,1,0,0,0,1,0,0
2901.966582752,0,0,0,0,1,0,0
2901.966927580,0,1,0,0,1,0,0
2901.967040104,0,1,0,0,0,0,0
2901.967169704,0,1,0,1,0,0,0
2901.996612496,1,1,0,1,0,0,0
2901.996957296,1,0,0,1,0,0,0
2901.997040528,1,0,0,1,1,0,0
2901.997170172,1,0,0,0,1,0,0
2902.976607588,0,0,0,0,1,0,0
2902.976952476,0,1,0,0,1,0,0
2902.977055124,0,1,0,0,0,0,0
2902.977184728,0,1,0,1,0,0,0
2903.006606804,1,1,0,1,0,0,0
2903.006951572,1,0,0,1,0,0,0
2903.007055556,1,0,0,1,1,0,0
2903.007185200,1,0,0,0,1,0,0
2903.986632368,0,0,0,0,1,0,0
2903.986976788,0,1,0,0,1,0,0
2903.987070124,0,1,0,0,0,0,0
2903.987199728,0,1,0,1,0,0,0
2904.016631580,1,1,0,1,0,0,0
2904.016976316,1,0,0,1,0,0,0
2904.017070548,1,0,0,1,1,0,0
2904.017200192,1,0,0,0,1,0,0
2904.996657108,0,0,0,0,1,0,0
2904.997001656,0,1,0,0,1,0,0
2904.997085116,0,1,0,0,0,0,0
2904.997214716,0,1,0,1,0,0,0
2905.026656368,1,1,0,1,0,0,0
2905.027001168,1,0,0,1,0,0,0
2905.027085588,1,0,0,1,1,0,0
2905.027215232,1,0,0,0,1,0,0
2906.006651420,0,0,0,0,1,0,0
2906.006996124,0,1,0,0,1,0,0
2906.007100148,0,1,0,0,0,0,0
2906.007229748,0,1,0,1,0,0,0
2906.036650628,1,1,0,1,0,0,0
2906.036995584,1,0,0,1,0,0,0
2906.037100628,1,0,0,1,1,0,0
2906.037230272,1,0,0,0,1,0,0
2907.016676196,0,0,0,0,1,0,0
2907.017021056,0,1,0,0,1,0,0
2907.017115204,0,1,0,0,0,0,0
2907.017244804,0,1,0,1,0,0,0
2907.046675444,1,1,0,1,0,0,0
2907.047020212,1,0,0,1,0,0,0
2907.047115632,1,0,0,1,1,0,0
2907.047245276,1,0,0,0,1,0,0
2907.048558124,1,0,0,0,1,0,1
2907.049294120,1,0,0,0,1,1,1
2907.049294200,1,0,0,0,1,1,0
2907.049981204,1,0,0,0,0,1,0
2907.050110804,1,0,1,0,0,1,0
2907.050282928,1,0,1,0,0,1,1
2907.050894940,1,0,1,0,0,1,0
2907.050913316,1,0,1,0,0,0,0
2908.026700996,0,0,1,0,0,0,0
2908.027045512,0,1,1,0,0,0,0
2908.027130200,0,1,1,0,1,0,0
2908.027259824,0,1,1,1,1,0,0
2908.056700216,1,1,1,1,1,0,0
2908.057044764,1,0,1,1,1,0,0
2908.057130648,1,0,1,1,0,0,0
2908.057260268,1,0,1,0,0,0,0
2909.036695232,0,0,1,0,0,0,0
2909.037039904,0,1,1,0,0,0,0
2909.037145216,0,1,1,0,1,0,0
2909.037274840,0,1,1,1,1,0,0
2909.066694444,1,1,1,1,1,0,0
2909.067039056,1,0,1,1,1,0,0
2909.067145688,1,0,1,1,0,0,0
2909.067275308,1,0,1,0,0,0,0
2910.047788156,0,0,1,0,0,0,0
2910.048132984,0,1,1,0,0,0,0
2910.048371376,0,1,0,0,0,0,0
2910.048387356,0,1,0,0,1,0,0
2910.048559544,0,1,0,0,1,0,1
2910.051187544,0,1,0,0,1,0,0
2910.051205904,0,1,0,0,1,1,0
2910.076719232,1,1,0,0,1,1,0
2910.077063968,1,0,0,0,1,1,0
2910.077160724,1,0,0,0,0,1,0
2910.077290328,1,0,0,1,0,1,0
2911.056744780,0,0,0,1,0,1,0
2911.057089484,0,1,0,1,0,1,0
2911.057175232,0,1,0,1,1,1,0
2911.057304876,0,1,0,0,1,1,0
2911.086744012,1,1,0,0,1,1,0
2911.087088904,1,0,0,0,1,1,0
2911.087175724,1,0,0,0,0,1,0
2911.087305324,1,0,0,1,0,1,0
2912.066739100,0,0,0,1,0,1,0
2912.067083552,0,1,0,1,0,1,0
2912.067190240,0,1,0,1,1,1,0
2912.067319880,0,1,0,0,1,1,0
2912.096738308,1,1,0,0,1,1,0
2912.097082764,1,0,0,0,1,1,0
2912.097190708,1,0,0,0,0,1,0
2912.097320308,1,0,0,1,0,1,0
2913.076763844,0,0,0,1,0,1,0
2913.077108608,0,1,0,1,0,1,0
2913.077205296,0,1,0,1,1,1,0
2913.077334940,0,1,0,0,1,1,0
2913.106763044,1,1,0,0,1,1,0
2913.107107812,1,0,0,0,1,1,0
2913.107205696,1,0,0,0,0,1,0
2913.107335296,1,0,0,1,0,1,0
2914.086788660,0,0,0,1,0,1,0
2914.087133612,0,1,0,1,0,1,0
2914.087220300,0,1,0,1,1,1,0
2914.087349944,0,1,0,0,1,1,0
2914.116787860,1,1,0,0,1,1,0
2914.117132472,1,0,0,0,1,1,0
2914.117220792,1,0,0,0,0,1,0
2914.117350392,1,0,0,1,0,1,0
2915.096782900,0,0,0,1,0,1,0
2915.097127476,0,1,0,1,0,1,0
2915.097235352,0,1,0,1,1,1,0
2915.097364996,0,1,0,0,1,1,0
2915.126782108,1,1,0,0,1,1,0
2915.127126720,1,0,0,0,1,1,0
2915.127235728,1,0,0,0,0,1,0
2915.127365328,1,0,0,1,0,1,0
2916.106807700,0,0,0,1,0,1,0
2916.107152152,0,1,0,1,0,1,0
2916.107250276,0,1,0,1,1,1,0
2916.107379920,0,1,0,0,1,1,0
2916.136806888,1,1,0,0,1,1,0
2916.137151560,1,0,0,0,1,1,0
2916.137250752,1,0,0,0,0,1,0
2916.137380356,1,0,0,1,0,1,0
2917.116832484,0,0,0,1,0,1,0
2917.117177060,0,1,0,1,0,1,0
2917.117265312,0,1,0,1,1,1,0
2917.117394952,0,1,0,0,1,1,0
2917.146831688,1,1,0,0,1,1,0
2917.147176612,1,0,0,0,1,1,0
2917.147265808,1,0,0,0,0,1,0
2917.147395408,1,0,0,1,0,1,0
2917.148708276,1,0,0,1,0,1,1
2917.149444412,1,0,0,1,0,0,1
2917.149444476,1,0,0,1,0,0,0
2917.150131392,1,0,0,1,1,0,0
2917.150261016,1,0,1,1,1,0,0
2917.150433140,1,0,1,1,1,0,1
2917.151045156,1,0,1,1,1,0,0
2917.151063512,1,0,1,1,1,1,0
2918.126826692,0,0,1,1,1,1,0
2918.127171020,0,1,1,1,1,1,0
2918.127280356,0,1,1,1,0,1,0
2918.127409972,0,1,1,0,0,1,0
2918.156825932,1,1,1,0,0,1,0
2918.157170668,1,0,1,0,0,1,0
2918.157280840,1,0,1,0,1,1,0
2918.157410464,1,0,1,1,1,1,0
2919.136851484,0,0,1,1,1,1,0
2919.137196156,0,1,1,1,1,1,0
2919.137295368,0,1,1,1,0,1,0
2919.137424988,0,1,1,0,0,1,0
2919.166850732,1,1,1,0,0,1,0
2919.167195252,1,0,1,0,0,1,0
2919.167295732,1,0,1,0,1,1,0
2919.167425360,1,0,1,1,1,1,0
2920.147944392,0,0,1,1,1,1,0
2920.148288876,0,1,1,1,1,1,0
2920.148521520,0,1,0,1,1,1,0
2920.148537524,0,1,0,1,0,1,0
2920.148709688,0,1,0,1,0,1,1
2920.151337692,0,1,0,1,0,1,0
2920.151356064,0,1,0,1,0,0,0
2920.176875516,1,1,0,1,0,0,0
2920.177220036,1,0,0,1,0,0,0
2920.177310828,1,0,0,1,1,0,0
2920.177440472,1,0,0,0,1,0,0
2921.156870532,0,0,0,0,1,0,0
2921.157215424,0,1,0,0,1,0,0
2921.157325448,0,1,0,0,0,0,0
2921.157455048,0,1,0,1,0,0,0
2921.186869792,1,1,0,1,0,0,0
2921.187214652,1,0,0,1,0,0,0
2921.187325824,1,0,0,1,1,0,0
2921.187455468,1,0,0,0,1,0,0
2922.166895312,0,0,0,0,1,0,0
2922.167239984,0,1,0,0,1,0,0
2922.167340380,0,1,0,0,0,0,0
2922.167469984,0,1,0,1,0,0,0
2922.196894508,1,1,0,1,0,0,0
2922.197239372,1,0,0,1,0,0,0
2922.197340852,1,0,0,1,1,0,0
2922.197470496,1,0,0,0,1,0,0
2923.176920116,0,0,0,0,1,0,0
2923.177264880,0,1,0,0,1,0,0
2923.177355404,0,1,0,0,0,0,0
2923.177485004,0,1,0,1,0,0,0
2923.206919304,1,1,0,1,0,0,0
2923.207264136,1,0,0,1,0,0,0
2923.207355868,1,0,0,1,1,0,0
2923.207485508,1,0,0,0,1,0,0
2924.186914356,0,0,0,0,1,0,0
2924.187258904,0,1,0,0,1,0,0
2924.187370428,0,1,0,0,0,0,0
2924.187500028,0,1,0,1,0,0,0
2924.216913572,1,1,0,1,0,0,0
2924.217258184,1,0,0,1,0,0,0
2924.217370852,1,0,0,1,1,0,0
2924.217500496,1,0,0,0,1,0,0
2925.196939152,0,0,0,0,1,0,0
2925.197284136,0,1,0,0,1,0,0
2925.197385472,0,1,0,0,0,0,0
2925.197515072,0,1,0,1,0,0,0
2925.226938364,1,1,0,1,0,0,0
2925.227283352,1,0,0,1,0,0,0
2925.227385896,1,0,0,1,1,0,0
2925.227515536,1,0,0,0,1,0,0
2926.206963952,0,0,0,0,1,0,0
2926.207308876,0,1,0,0,1,0,0
2926.207400524,0,1,0,0,0,0,0
2926.207530124,0,1,0,1,0,0,0
2926.236963096,1,1,0,1,0,0,0
2926.237307708,1,0,0,1,0,0,0
2926.237400880,1,0,0,1,1,0,0
2926.237530520,1,0,0,0,1,0,0
2927.216958184,0,0,0,0,1,0,0
2927.217303040,0,1,0,0,1,0,0
2927.217415504,0,1,0,0,0,0,0
2927.217545104,0,1,0,1,0,0,0
2927.246987908,1,1,0,1,0,0,0
2927.247332644,1,0,0,1,0,0,0
2927.247415940,1,0,0,1,1,0,0
2927.247545580,1,0,0,0,1,0,0
2927.248858432,1,0,0,0,1,0,1
2927.249594552,1,0,0,0,1,1,1
2927.249594632,1,0,0,0,1,1,0
2927.250281572,1,0,0,0,0,1,0
2927.250411172,1,0,1,0,0,1,0
2927.250583296,1,0,1,0,0,1,1
2927.251195308,1,0,1,0,0,1,0
2927.251213684,1,0,1,0,0,0,0
2928.226982964,0,0,1,0,0,0,0
2928.227327480,0,1,1,0,0,0,0
2928.227430480,0,1,1,0,1,0,0
2928.227560104,0,1,1,1,1,0,0
2928.256982184,1,1,1,1,1,0,0
2928.257327016,1,0,1,1,1,0,0
2928.257430960,1,0,1,1,0,0,0
2928.257560576,1,0,1,0,0,0,0
2929.237007736,0,0,1,0,0,0,0
2929.237352468,0,1,1,0,0,0,0
2929.237445468,0,1,1,0,1,0,0
